"TOA5","CR1000_AlbedoStand","CR1000","77558","CR1000.Std.32.03","CPU:Radiation albedo stand CR1000.CR1","36301","Table207"
"TIMESTAMP","RECORD","GLOB_fix_Avg","SW_fix_Avg","LWout_fix_Avg","T_CG4in_Avg","T_CH1_Avg","GLOB_fix_Max","SW_fix_Max","LWout_fix_Max","GLOB_fix_Min","SW_fix_Min","LWout_fix_Min","GLOB_fix_Std","SW_fix_Std","LWout_fix_Std","T_Logger"
"TS","RN","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Min","Min","Min","Std","Std","Std","Smp"
"2018-12-26 18:21:00",129926,0.017,-0.02,-0.047,"NAN","NAN",0.017,-0.02,-0.047,0.017,-0.02,-0.047,0,0,0,0
"2018-12-26 18:22:00",129927,0.017,-0.02,-0.047,"NAN","NAN",0.017,-0.02,-0.047,0.017,-0.02,-0.047,0,0,0,0
"2018-12-26 18:23:00",129928,0.017,-0.02,-0.047,"NAN","NAN",0.017,-0.02,-0.047,0.017,-0.02,-0.047,0,0,0,0
"2018-12-26 18:24:00",129929,0.017,-0.02,-0.047,"NAN","NAN",0.017,-0.02,-0.047,0.017,-0.02,-0.047,0,0,0,0
"2018-12-26 18:25:00",129930,0.017,-0.02,-0.047,"NAN","NAN",0.017,-0.02,-0.047,0.017,-0.02,-0.047,0,0,0,0
"2018-12-26 18:26:00",129931,0.017,-0.02,-0.047,"NAN","NAN",0.017,-0.02,-0.047,0.017,-0.023,-0.047,0,0.001,0,0
"2018-12-26 18:27:00",129932,0.016,-0.023,-0.047,"NAN","NAN",0.017,-0.02,-0.047,0.013,-0.023,-0.047,0.001,0.001,0,0
"2018-12-26 18:28:00",129933,0.016,-0.023,-0.047,"NAN","NAN",0.017,-0.023,-0.047,0.013,-0.023,-0.047,0.001,0,0,0
"2018-12-26 18:29:00",129934,0.015,-0.023,-0.047,"NAN","NAN",0.017,-0.023,-0.047,0.013,-0.023,-0.047,0.002,0,0,0
"2018-12-26 18:30:00",129935,0.014,-0.023,-0.047,"NAN","NAN",0.017,-0.023,-0.047,0.013,-0.023,-0.047,0.002,0,0,0
"2018-12-26 18:31:00",129936,0.014,-0.023,-0.047,"NAN","NAN",0.017,-0.023,-0.047,0.013,-0.023,-0.047,0.001,0,0,0
"2018-12-26 18:32:00",129937,0.013,-0.023,-0.047,"NAN","NAN",0.017,-0.023,-0.047,0.013,-0.023,-0.047,0.001,0,0,0
"2018-12-26 18:33:00",129938,0.013,-0.023,-0.047,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:34:00",129939,0.013,-0.023,-0.045,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.002,0
"2018-12-26 18:35:00",129940,0.013,-0.023,-0.046,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:36:00",129941,0.013,-0.023,-0.046,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:37:00",129942,0.013,-0.023,-0.046,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:38:00",129943,0.013,-0.023,-0.047,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:39:00",129944,0.013,-0.023,-0.046,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:40:00",129945,0.013,-0.023,-0.044,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:41:00",129946,0.013,-0.023,-0.044,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:42:00",129947,0.013,-0.023,-0.044,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:43:00",129948,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.043,0,0,0,0
"2018-12-26 18:44:00",129949,0.013,-0.023,-0.044,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:45:00",129950,0.013,-0.023,-0.044,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 18:46:00",129951,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.043,0,0,0,0
"2018-12-26 18:47:00",129952,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.043,0,0,0.001,0
"2018-12-26 18:48:00",129953,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.043,0,0,0.001,0
"2018-12-26 18:49:00",129954,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.043,0,0,0,0
"2018-12-26 18:50:00",129955,0.013,-0.023,-0.041,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.043,0,0,0.002,0
"2018-12-26 18:51:00",129956,0.013,-0.023,-0.041,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.043,0,0,0.001,0
"2018-12-26 18:52:00",129957,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.04,0,0,0,0
"2018-12-26 18:53:00",129958,0.013,-0.023,-0.042,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.043,0,0,0.002,0
"2018-12-26 18:54:00",129959,0.013,-0.023,-0.041,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.043,0,0,0.002,0
"2018-12-26 18:55:00",129960,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.043,0,0,0.001,0
"2018-12-26 18:56:00",129961,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.043,0,0,0,0
"2018-12-26 18:57:00",129962,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.043,0,0,0,0
"2018-12-26 18:58:00",129963,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.043,0,0,0,0
"2018-12-26 18:59:00",129964,0.013,-0.023,-0.043,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.043,0,0,0,0
"2018-12-26 19:00:00",129965,0.013,-0.023,-0.045,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.002,0
"2018-12-26 19:01:00",129966,0.013,-0.023,-0.046,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 19:02:00",129967,0.013,-0.023,-0.046,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.023,-0.047,0,0,0.001,0
"2018-12-26 19:03:00",129968,0.013,-0.023,-0.047,"NAN","NAN",0.013,-0.023,-0.047,0.013,-0.023,-0.047,0,0,0,0
"2018-12-26 19:04:00",129969,0.013,-0.023,-0.047,"NAN","NAN",0.013,-0.023,-0.047,0.013,-0.023,-0.047,0,0,0,0
"2018-12-26 19:05:00",129970,0.013,-0.023,-0.047,"NAN","NAN",0.013,-0.023,-0.047,0.013,-0.023,-0.047,0,0,0,0
"2018-12-26 19:06:00",129971,0.013,-0.023,-0.047,"NAN","NAN",0.013,-0.023,-0.047,0.013,-0.027,-0.047,0,0.001,0,0
"2018-12-26 19:07:00",129972,0.013,-0.024,-0.047,"NAN","NAN",0.013,-0.023,-0.047,0.013,-0.027,-0.047,0,0.001,0,0
"2018-12-26 19:08:00",129973,0.013,-0.026,-0.047,"NAN","NAN",0.013,-0.023,-0.047,0.013,-0.027,-0.047,0,0.001,0,0
"2018-12-26 19:09:00",129974,0.013,-0.027,-0.047,"NAN","NAN",0.013,-0.027,-0.047,0.013,-0.027,-0.047,0,0,0,0
"2018-12-26 19:10:00",129975,0.013,-0.027,-0.047,"NAN","NAN",0.013,-0.023,-0.047,0.013,-0.027,-0.047,0,0.001,0,0
"2018-12-26 19:11:00",129976,0.013,-0.027,-0.047,"NAN","NAN",0.013,-0.027,-0.047,0.013,-0.027,-0.047,0,0,0,0
"2018-12-26 19:12:00",129977,0.013,-0.027,-0.047,"NAN","NAN",0.013,-0.027,-0.047,0.013,-0.027,-0.047,0,0,0,0
"2018-12-26 19:13:00",129978,0.013,-0.027,-0.047,"NAN","NAN",0.013,-0.027,-0.047,0.013,-0.027,-0.047,0,0,0,0
"2018-12-26 19:14:00",129979,0.013,-0.027,-0.047,"NAN","NAN",0.013,-0.027,-0.047,0.013,-0.027,-0.047,0,0,0,0
"2018-12-26 19:15:00",129980,0.013,-0.027,-0.046,"NAN","NAN",0.013,-0.027,-0.043,0.013,-0.027,-0.047,0,0,0.001,0
"2018-12-26 19:16:00",129981,0.013,-0.027,-0.047,"NAN","NAN",0.013,-0.027,-0.047,0.013,-0.027,-0.047,0,0,0,0
"2018-12-26 19:17:00",129982,0.013,-0.027,-0.047,"NAN","NAN",0.013,-0.027,-0.043,0.013,-0.027,-0.047,0,0,0.001,0
"2018-12-26 19:18:00",129983,0.013,-0.026,-0.044,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.027,-0.047,0,0.001,0.002,0
"2018-12-26 19:19:00",129984,0.013,-0.027,-0.045,"NAN","NAN",0.013,-0.027,-0.043,0.013,-0.027,-0.047,0,0,0.002,0
"2018-12-26 19:20:00",129985,0.013,-0.026,-0.043,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.027,-0.043,0,0.001,0,0
"2018-12-26 19:21:00",129986,0.013,-0.025,-0.043,"NAN","NAN",0.013,-0.023,-0.043,0.013,-0.027,-0.043,0,0.002,0,0
"2018-12-26 19:22:00",129987,0.013,-0.026,-0.043,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.027,-0.043,0,0.002,0.001,0
"2018-12-26 19:23:00",129988,0.013,-0.024,-0.043,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.027,-0.043,0,0.001,0.001,0
"2018-12-26 19:24:00",129989,0.013,-0.024,-0.042,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.027,-0.043,0,0.001,0.002,0
"2018-12-26 19:25:00",129990,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.04,0,0,0,0
"2018-12-26 19:26:00",129991,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.04,0,0,0,0
"2018-12-26 19:27:00",129992,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.01,-0.023,-0.043,0.001,0,0.001,0
"2018-12-26 19:28:00",129993,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.043,0,0,0.001,0
"2018-12-26 19:29:00",129994,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.04,0,0,0,0
"2018-12-26 19:30:00",129995,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.01,-0.023,-0.04,0.001,0,0,0
"2018-12-26 19:31:00",129996,0.013,-0.023,-0.041,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.043,0,0,0.002,0
"2018-12-26 19:32:00",129997,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.04,0,0,0,0
"2018-12-26 19:33:00",129998,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.04,0,0,0,0
"2018-12-26 19:34:00",129999,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.04,0,0,0,0
"2018-12-26 19:35:00",130000,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.013,-0.023,-0.04,0,0,0,0
"2018-12-26 19:36:00",130001,0.013,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.01,-0.023,-0.04,0.001,0,0,0
"2018-12-26 19:37:00",130002,0.011,-0.023,-0.04,"NAN","NAN",0.013,-0.023,-0.04,0.01,-0.023,-0.04,0.001,0,0,0
"2018-12-26 19:38:00",130003,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:39:00",130004,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:40:00",130005,0.01,-0.023,-0.039,"NAN","NAN",0.01,-0.023,-0.037,0.01,-0.023,-0.04,0,0,0.001,0
"2018-12-26 19:41:00",130006,0.01,-0.023,-0.038,"NAN","NAN",0.01,-0.023,-0.037,0.01,-0.023,-0.04,0,0,0.001,0
"2018-12-26 19:42:00",130007,0.01,-0.023,-0.037,"NAN","NAN",0.013,-0.023,-0.037,0.01,-0.023,-0.037,0.001,0,0,0
"2018-12-26 19:43:00",130008,0.01,-0.023,-0.038,"NAN","NAN",0.01,-0.023,-0.037,0.01,-0.023,-0.04,0,0,0.002,0
"2018-12-26 19:44:00",130009,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:45:00",130010,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:46:00",130011,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:47:00",130012,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:48:00",130013,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:49:00",130014,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:50:00",130015,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:51:00",130016,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:52:00",130017,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:53:00",130018,0.01,-0.023,-0.04,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.04,0,0,0,0
"2018-12-26 19:54:00",130019,0.01,-0.023,-0.042,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.043,0,0,0.002,0
"2018-12-26 19:55:00",130020,0.01,-0.023,-0.043,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.043,0,0.001,0,0
"2018-12-26 19:56:00",130021,0.01,-0.023,-0.042,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.043,0,0,0.002,0
"2018-12-26 19:57:00",130022,0.01,-0.023,-0.041,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.043,0,0,0.001,0
"2018-12-26 19:58:00",130023,0.01,-0.023,-0.042,"NAN","NAN",0.01,-0.023,-0.04,0.01,-0.023,-0.043,0,0,0.002,0
"2018-12-26 19:59:00",130024,0.01,-0.023,-0.044,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.023,-0.047,0,0,0.001,0
"2018-12-26 20:00:00",130025,0.01,-0.023,-0.044,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.023,-0.047,0,0,0.001,0
"2018-12-26 20:01:00",130026,0.01,-0.023,-0.043,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.043,0,0.001,0,0
"2018-12-26 20:02:00",130027,0.01,-0.023,-0.043,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.043,0,0.001,0,0
"2018-12-26 20:03:00",130028,0.01,-0.026,-0.044,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.047,0,0.001,0.001,0
"2018-12-26 20:04:00",130029,0.01,-0.026,-0.044,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.047,0,0.002,0.001,0
"2018-12-26 20:05:00",130030,0.01,-0.025,-0.043,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.043,0,0.002,0,0
"2018-12-26 20:06:00",130031,0.01,-0.025,-0.043,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.043,0,0.002,0,0
"2018-12-26 20:07:00",130032,0.01,-0.024,-0.043,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.043,0,0.002,0,0
"2018-12-26 20:08:00",130033,0.01,-0.025,-0.043,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.043,0,0.002,0,0
"2018-12-26 20:09:00",130034,0.01,-0.023,-0.043,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.023,-0.043,0,0,0,0
"2018-12-26 20:10:00",130035,0.01,-0.026,-0.045,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.047,0,0.002,0.002,0
"2018-12-26 20:11:00",130036,0.01,-0.024,-0.046,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.047,0,0.001,0.001,0
"2018-12-26 20:12:00",130037,0.01,-0.024,-0.046,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.047,0,0.001,0.001,0
"2018-12-26 20:13:00",130038,0.01,-0.025,-0.046,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.047,0,0.002,0.001,0
"2018-12-26 20:14:00",130039,0.01,-0.024,-0.045,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.047,0,0.001,0.002,0
"2018-12-26 20:15:00",130040,0.01,-0.024,-0.046,"NAN","NAN",0.01,-0.023,-0.043,0.01,-0.027,-0.047,0,0.001,0.002,0
"2018-12-26 20:16:00",130041,0.01,-0.024,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.001,0,0
"2018-12-26 20:17:00",130042,0.01,-0.026,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.001,0,0
"2018-12-26 20:18:00",130043,0.01,-0.024,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.001,0,0
"2018-12-26 20:19:00",130044,0.01,-0.024,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.001,0,0
"2018-12-26 20:20:00",130045,0.01,-0.025,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.002,0,0
"2018-12-26 20:21:00",130046,0.01,-0.025,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.002,0,0
"2018-12-26 20:22:00",130047,0.01,-0.025,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.002,0,0
"2018-12-26 20:23:00",130048,0.01,-0.025,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.002,0,0
"2018-12-26 20:24:00",130049,0.01,-0.026,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.002,0,0
"2018-12-26 20:25:00",130050,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:26:00",130051,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:27:00",130052,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:28:00",130053,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.001,0,0
"2018-12-26 20:29:00",130054,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:30:00",130055,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:31:00",130056,0.01,-0.026,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.001,0,0
"2018-12-26 20:32:00",130057,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.023,-0.047,0.01,-0.027,-0.047,0,0.001,0,0
"2018-12-26 20:33:00",130058,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:34:00",130059,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:35:00",130060,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:36:00",130061,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:37:00",130062,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:38:00",130063,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:39:00",130064,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:40:00",130065,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:41:00",130066,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:42:00",130067,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:43:00",130068,0.01,-0.027,-0.048,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.05,0,0,0.002,0
"2018-12-26 20:44:00",130069,0.01,-0.027,-0.05,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.027,-0.05,0,0,0,0
"2018-12-26 20:45:00",130070,0.01,-0.027,-0.049,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.05,0,0,0.002,0
"2018-12-26 20:46:00",130071,0.01,-0.027,-0.047,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.047,0,0,0,0
"2018-12-26 20:47:00",130072,0.01,-0.027,-0.049,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.05,0,0,0.002,0
"2018-12-26 20:48:00",130073,0.01,-0.027,-0.048,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.05,0,0,0.002,0
"2018-12-26 20:49:00",130074,0.01,-0.027,-0.05,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.05,0,0,0.001,0
"2018-12-26 20:50:00",130075,0.01,-0.027,-0.05,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.027,-0.05,0,0,0,0
"2018-12-26 20:51:00",130076,0.01,-0.027,-0.05,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.03,-0.05,0,0.001,0,0
"2018-12-26 20:52:00",130077,0.01,-0.027,-0.05,"NAN","NAN",0.01,-0.027,-0.047,0.01,-0.027,-0.05,0,0,0.001,0
"2018-12-26 20:53:00",130078,0.01,-0.027,-0.05,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.027,-0.05,0,0,0,0
"2018-12-26 20:54:00",130079,0.01,-0.028,-0.05,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.03,-0.05,0,0.002,0,0
"2018-12-26 20:55:00",130080,0.01,-0.028,-0.05,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.03,-0.053,0,0.002,0.001,0
"2018-12-26 20:56:00",130081,0.01,-0.028,-0.053,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.03,-0.053,0,0.002,0.001,0
"2018-12-26 20:57:00",130082,0.01,-0.03,-0.053,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.03,-0.053,0,0.001,0.001,0
"2018-12-26 20:58:00",130083,0.01,-0.03,-0.053,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.053,0,0,0,0
"2018-12-26 20:59:00",130084,0.01,-0.03,-0.051,"NAN","NAN",0.01,-0.03,-0.05,0.01,-0.03,-0.053,0,0,0.001,0
"2018-12-26 21:00:00",130085,0.01,-0.03,-0.05,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.03,-0.053,0,0.001,0.001,0
"2018-12-26 21:01:00",130086,0.01,-0.03,-0.05,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.03,-0.053,0,0.001,0.001,0
"2018-12-26 21:02:00",130087,0.01,-0.029,-0.053,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.03,-0.053,0,0.001,0.001,0
"2018-12-26 21:03:00",130088,0.01,-0.03,-0.053,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.053,0,0,0,0
"2018-12-26 21:04:00",130089,0.01,-0.03,-0.053,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.053,0,0,0,0
"2018-12-26 21:05:00",130090,0.01,-0.03,-0.057,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.057,0,0,0.001,0
"2018-12-26 21:06:00",130091,0.01,-0.03,-0.057,"NAN","NAN",0.01,-0.03,-0.057,0.01,-0.03,-0.057,0,0,0,0
"2018-12-26 21:07:00",130092,0.01,-0.03,-0.055,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.057,0,0,0.002,0
"2018-12-26 21:08:00",130093,0.01,-0.03,-0.054,"NAN","NAN",0.01,-0.027,-0.053,0.01,-0.03,-0.057,0,0.001,0.001,0
"2018-12-26 21:09:00",130094,0.01,-0.03,-0.053,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.053,0,0,0,0
"2018-12-26 21:10:00",130095,0.01,-0.03,-0.053,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.053,0,0,0,0
"2018-12-26 21:11:00",130096,0.01,-0.03,-0.053,"NAN","NAN",0.01,-0.03,-0.05,0.01,-0.03,-0.053,0,0,0.001,0
"2018-12-26 21:12:00",130097,0.01,-0.03,-0.053,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.053,0,0,0,0
"2018-12-26 21:13:00",130098,0.01,-0.03,-0.053,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.053,0,0,0,0
"2018-12-26 21:14:00",130099,0.01,-0.03,-0.054,"NAN","NAN",0.01,-0.03,-0.053,0.01,-0.03,-0.057,0,0,0.001,0
"2018-12-26 21:15:00",130100,0.01,-0.029,-0.053,"NAN","NAN",0.01,-0.027,-0.053,0.01,-0.03,-0.053,0,0.002,0,0
"2018-12-26 21:16:00",130101,0.01,-0.029,-0.051,"NAN","NAN",0.01,-0.027,-0.05,0.01,-0.03,-0.053,0,0.002,0.001,0
